feedback_id,customer_id,product_id,channel,feedback_date,text,true_themes,true_aspect_sentiments,true_overall_sentiment,predicted_sentiment,sentiment_confidence,detected_aspects,n_aspects_detected,dominant_true_theme,discovered_topic_id,discovered_topic_label,lifetime_value,tier,base_churn_prob,repeat_negative_count,primary_theme,theme_severity,theme_label_primary,sentiment_severity_score,customer_value_score,churn_risk_score,issue_growth_score,repeat_complaint_score,priority_score,priority_tier,inferred_themes
FB-0001576,CUST-007870,PROD-0060,survey,2024-01-12,"Pricing is fair, about what i'd expect.",pricing,pricing:neutral,neutral,neutral,1.0,Pricing:Neutral,1,pricing,8,Pricing,231.74,Bronze,0.28,0,pricing,0.35,Pricing,0.35,0.4072458333333333,0.28,0.0,0.0,26.1,Medium,pricing
FB-0001624,CUST-007656,PROD-0042,support_ticket,2024-01-12,"Customer service was okay, nothing memorable.",customer_support,customer_support:neutral,neutral,neutral,1.0,Customer Support:Neutral,1,customer_support,6,Customer Service,149.22,Bronze,0.28,0,customer_support,0.55,Customer Service,0.35,0.2282,0.28,0.0,0.0,27.4,Medium,customer_support
FB-0001601,CUST-000615,PROD-0137,survey,2024-01-12,Delivery arrived close to the estimated date.,delivery_delay,delivery_delay:neutral,neutral,neutral,1.0,Delivery:Neutral,1,delivery_delay,5,Delivery Delay,107.86,Bronze,0.28,0,delivery_delay,0.45,Delivery Delay,0.35,0.0940208333333333,0.28,0.0,0.0,23.4,Low,delivery_delay
FB-0001570,CUST-004412,PROD-0024,chat,2024-01-12,Refund process took the standard amount of time But build quality feels premium and durable.,refund_problems|product_quality,refund_problems:neutral|product_quality:positive,neutral,neutral,0.986,Product Quality:Positive|Refunds:Neutral,2,refund_problems,9,Product Quality,213.26,Bronze,0.28,0,product_quality,0.65,Product Quality,0.3450999999999999,0.3773916666666667,0.28,0.0,0.0,31.5,Medium,product_quality|refund_problems
FB-0001629,CUST-003093,PROD-0036,survey,2024-01-12,"Quality is average, nothing special.",product_quality,product_quality:neutral,neutral,neutral,1.0,Product Quality:Neutral,1,product_quality,9,Product Quality,95.74,Bronze,0.28,0,product_quality,0.65,Product Quality,0.35,0.0571666666666666,0.28,0.0,0.0,26.8,Medium,product_quality
FB-0001583,CUST-003387,PROD-0032,support_ticket,2024-01-12,"Support answered but it took a while Also, shipping took the usual amount of time.",customer_support|delivery_delay,customer_support:neutral|delivery_delay:neutral,neutral,neutral,1.0,Delivery:Neutral|Customer Support:Neutral,2,customer_support,2,Payment Issues,264.02,Bronze,0.28,0,delivery_delay,0.45,Delivery Delay,0.35,0.4473375,0.28,0.0,0.0,28.7,Medium,delivery_delay|customer_support
FB-0001568,CUST-001131,PROD-0019,review,2024-01-12,"Overall this was a disappointing experience In addition, refund was processed quickly and without hassle.",general_satisfaction|refund_problems,general_satisfaction:negative|refund_problems:positive,negative,negative,0.989,Refunds:Positive,1,general_satisfaction,4,Refund Problems,87.79,Bronze,0.28,0,refund_problems,0.75,Refund Problems,0.989,0.0391666666666666,0.42,0.0,0.0,46.6,High,refund_problems|general_satisfaction
FB-0001652,CUST-004338,PROD-0003,review,2024-01-12,Delivery was faster than expected.,delivery_delay,delivery_delay:positive,positive,positive,1.0,Delivery:Positive,1,delivery_delay,3,Product Quality,805.07,Silver,0.18,0,delivery_delay,0.45,Delivery Delay,0.0,0.7630333333333333,0.18,0.0,0.0,23.1,Low,delivery_delay
FB-0001591,CUST-007761,PROD-0083,review,2024-01-12,The agent couldn't resolve my issue at all.,customer_support,customer_support:negative,negative,negative,1.0,Customer Support:Negative,1,customer_support,6,Customer Service,262.46,Silver,0.18,0,customer_support,0.55,Customer Service,1.0,0.445825,0.27,0.0,0.0,46.7,High,customer_support
FB-0001653,CUST-006149,PROD-0060,chat,2024-01-12,My package arrived over a week late.,delivery_delay,delivery_delay:negative,negative,negative,1.0,Delivery:Negative,1,delivery_delay,5,Delivery Delay,904.57,Gold,0.1,0,delivery_delay,0.45,Delivery Delay,1.0,0.7854875,0.15,0.0,0.0,48.0,High,delivery_delay
FB-0001562,CUST-002639,PROD-0105,chat,2024-01-12,I waited on hold for over an hour.,customer_support,customer_support:negative,negative,negative,1.0,Customer Support:Negative,1,customer_support,9,Product Quality,211.77,Bronze,0.28,0,customer_support,0.55,Customer Service,1.0,0.3739666666666666,0.42,0.0,0.0,47.9,High,customer_support
FB-0001616,CUST-006753,PROD-0140,chat,2024-01-12,It would be great if you added a dark mode option.,feature_request,feature_request:neutral,neutral,neutral,0.995,Feature Requests:Neutral,1,feature_request,8,Pricing,340.06,Silver,0.18,0,feature_request,0.1,Feature Requests,0.34825,0.5202166666666667,0.18,0.0,0.0,21.2,Low,feature_request
FB-0001626,CUST-005567,PROD-0025,survey,2024-01-12,The app keeps crashing every time i try to check out.,app_performance,app_performance:negative,negative,negative,1.0,App/Website:Negative,1,app_performance,7,App Performance,353.38,Silver,0.18,0,app_performance,0.5,App Performance,1.0,0.52785,0.27,0.0,0.0,47.0,High,app_performance
FB-0001619,CUST-006179,PROD-0007,support_ticket,2024-01-12,The app is smooth and easy to use.,app_performance,app_performance:positive,positive,positive,0.997,App/Website:Positive,1,app_performance,7,App Performance,442.22,Silver,0.18,0,app_performance,0.5,App Performance,0.0,0.6002125,0.18,0.0,0.0,21.7,Low,app_performance
FB-0001635,CUST-000013,PROD-0104,survey,2024-01-12,"Delivery took way longer than promised However, a saved-payment-method feature would really help However, the product is about what I expected.",delivery_delay|feature_request|product_quality,delivery_delay:negative|feature_request:neutral|product_quality:neutral,neutral,neutral,0.937,Delivery:Negative|Product Quality:Neutral|Feature Requests:Neutral,3,delivery_delay,2,Payment Issues,419.32,Silver,0.18,0,delivery_delay,0.45,Delivery Delay,0.32795,0.5819333333333333,0.18,0.0,0.0,28.6,Medium,delivery_delay|product_quality|feature_request
FB-0001650,CUST-007021,PROD-0057,support_ticket,2024-01-12,I was charged in the wrong currency.,payment_issue_general,payment_issue_general:negative,negative,negative,1.0,Payment:Negative,1,payment_issue_general,5,Delivery Delay,507.34,Silver,0.18,0,payment_issue_general,0.7,Payment Issues,1.0,0.6439583333333333,0.27,0.0,0.0,52.7,High,payment_issue_general
FB-0001610,CUST-007664,PROD-0133,support_ticket,2024-01-12,Getting a refund has been an absolute nightmare.,refund_problems,refund_problems:negative,negative,negative,1.0,Refunds:Negative,1,refund_problems,4,Refund Problems,1268.89,Gold,0.1,0,refund_problems,0.75,Refund Problems,1.0,0.8534375,0.15,0.0,0.0,55.1,High,refund_problems
FB-0001621,CUST-007636,PROD-0020,review,2024-01-12,The product is about what i expected.,product_quality,product_quality:neutral,neutral,neutral,1.0,Product Quality:Neutral,1,product_quality,3,Product Quality,181.15,Bronze,0.28,0,product_quality,0.65,Product Quality,0.35,0.310725,0.28,0.0,0.0,30.6,Medium,product_quality
FB-0001577,CUST-003574,PROD-0033,survey,2024-01-12,"Payment processing took a bit longer than usual In addition, delivery arrived close to the estimated date.",payment_issue_general|delivery_delay,payment_issue_general:neutral|delivery_delay:neutral,neutral,neutral,1.0,Delivery:Neutral|Payment:Neutral,2,payment_issue_general,5,Delivery Delay,6694.9,Platinum,0.05,0,delivery_delay,0.45,Delivery Delay,0.35,0.997875,0.05,0.0,0.0,33.5,Medium,delivery_delay|payment_issue_general
FB-0001639,CUST-007830,PROD-0083,support_ticket,2024-01-12,"Refund was processed quickly and without hassle On top of that, support answered but it took a while.",refund_problems|customer_support,refund_problems:positive|customer_support:neutral,neutral,neutral,0.963,Customer Support:Neutral|Refunds:Positive,2,refund_problems,4,Refund Problems,174.51,Bronze,0.28,0,customer_support,0.55,Customer Service,0.3370499999999999,0.2957291666666666,0.28,0.0,0.0,28.1,Medium,customer_support|refund_problems
FB-0001656,CUST-002534,PROD-0011,survey,2024-01-12,"The order got stuck in transit for days On top of that, really appreciated how patient the support team was.",delivery_delay|customer_support,delivery_delay:negative|customer_support:positive,negative,negative,0.979,Delivery:Negative|Customer Support:Positive,2,delivery_delay,6,Customer Service,127.06,Bronze,0.28,0,delivery_delay,0.45,Delivery Delay,0.979,0.1570041666666666,0.42,0.0,0.0,42.1,Medium,delivery_delay|customer_support
FB-0001646,CUST-007397,PROD-0114,review,2024-01-12,"Packaging was standard, nothing notable Also, the product is about what I expected.",packaging|product_quality,packaging:neutral|product_quality:neutral,neutral,neutral,1.0,Product Quality:Neutral|Packaging:Neutral,2,packaging,3,Product Quality,472.43,Silver,0.18,0,product_quality,0.65,Product Quality,0.35,0.6208458333333333,0.18,0.0,0.0,33.8,Medium,product_quality|packaging
FB-0001622,CUST-000810,PROD-0113,review,2024-01-12,"Great value for the price On top of that, my payment failed twice before finally going through.",pricing|payment_issue_general,pricing:positive|payment_issue_general:negative,negative,negative,0.993,Pricing:Positive|Payment:Negative,2,pricing,2,Payment Issues,145.62,Bronze,0.28,0,pricing,0.35,Pricing,0.993,0.2173458333333333,0.42,0.0,0.0,41.4,Medium,pricing|payment_issue_general
FB-0001613,CUST-006538,PROD-0113,support_ticket,2024-01-12,My payment failed twice before finally going through.,payment_issue_general,payment_issue_general:negative,negative,negative,1.0,Payment:Negative,1,payment_issue_general,2,Payment Issues,95.96,Bronze,0.28,0,payment_issue_general,0.7,Payment Issues,1.0,0.0576458333333333,0.42,0.0,0.0,46.2,High,payment_issue_general
FB-0001566,CUST-007232,PROD-0015,chat,2024-01-12,"Shipping took the usual amount of time In addition, the product is about what I expected.",delivery_delay|product_quality,delivery_delay:neutral|product_quality:neutral,neutral,neutral,1.0,Delivery:Neutral|Product Quality:Neutral,2,delivery_delay,3,Product Quality,184.97,Bronze,0.28,0,delivery_delay,0.45,Delivery Delay,0.35,0.3186291666666667,0.28,0.0,0.0,26.7,Medium,delivery_delay|product_quality
FB-0001634,CUST-002831,PROD-0085,support_ticket,2024-01-12,The price feels way too high for what you get.,pricing,pricing:negative,negative,negative,1.0,Pricing:Negative,1,pricing,9,Product Quality,1345.07,Gold,0.1,0,pricing,0.35,Pricing,1.0,0.86285,0.15,0.0,0.0,47.2,High,pricing
FB-0001617,CUST-002093,PROD-0114,support_ticket,2024-01-12,My package arrived over a week late.,delivery_delay,delivery_delay:negative,negative,negative,1.0,Delivery:Negative,1,delivery_delay,5,Delivery Delay,769.24,Silver,0.18,0,delivery_delay,0.45,Delivery Delay,1.0,0.7524958333333334,0.27,0.0,0.0,49.3,High,delivery_delay
FB-0001587,CUST-003288,PROD-0071,survey,2024-01-12,"An okay experience overall, nothing stood out.",general_satisfaction,general_satisfaction:neutral,neutral,neutral,1.0,None Detected,0,general_satisfaction,1,General Satisfaction,98.01,Bronze,0.28,0,general_satisfaction,0.05,General Satisfaction,0.35,0.064025,0.28,0.0,0.0,14.9,Low,general_satisfaction
FB-0001614,CUST-003345,PROD-0106,survey,2024-01-12,The product is about what i expected.,product_quality,product_quality:neutral,neutral,neutral,1.0,Product Quality:Neutral,1,product_quality,3,Product Quality,645.82,Silver,0.18,0,product_quality,0.65,Product Quality,0.35,0.7094958333333333,0.18,0.0,0.0,35.1,Medium,product_quality
FB-0001565,CUST-003774,PROD-0012,review,2024-01-12,"Customer service was okay, nothing memorable However, payment processing took a bit longer than usual.",customer_support|payment_issue_general,customer_support:neutral|payment_issue_general:neutral,neutral,neutral,1.0,Customer Support:Neutral|Payment:Neutral,2,customer_support,2,Payment Issues,1342.04,Gold,0.1,0,customer_support,0.55,Customer Service,0.35,0.8621791666666667,0.1,0.0,0.0,34.2,Medium,customer_support|payment_issue_general
FB-0001612,CUST-000696,PROD-0007,review,2024-01-12,Support answered but it took a while.,customer_support,customer_support:neutral,neutral,neutral,1.0,Customer Support:Neutral,1,customer_support,6,Customer Service,384.9,Silver,0.18,0,customer_support,0.55,Customer Service,0.35,0.5547958333333334,0.18,0.0,0.0,30.8,Medium,customer_support
FB-0001648,CUST-000110,PROD-0100,survey,2024-01-12,"Customer support was fast and genuinely helpful In addition, the app works fine most of the time.",customer_support|app_performance,customer_support:positive|app_performance:neutral,neutral,neutral,0.977,Customer Support:Positive|App/Website:Neutral,2,customer_support,7,App Performance,567.87,Silver,0.18,0,customer_support,0.55,Customer Service,0.34195,0.6763625,0.18,0.0,0.0,32.4,Medium,customer_support|app_performance
FB-0001569,CUST-006636,PROD-0136,chat,2024-01-12,"Packaging was standard, nothing notable Also, really impressed with how well it's made Also, the agent couldn't resolve my issue at all.",packaging|product_quality|customer_support,packaging:neutral|product_quality:positive|customer_support:negative,negative,negative,0.959,Product Quality:Positive|Customer Support:Negative|Packaging:Neutral,3,packaging,6,Customer Service,535.89,Silver,0.18,0,product_quality,0.65,Product Quality,0.959,0.659075,0.27,0.0,0.0,50.9,High,product_quality|customer_support|packaging
FB-0001631,CUST-004505,PROD-0025,support_ticket,2024-01-12,"Quality is average, nothing special.",product_quality,product_quality:neutral,neutral,neutral,1.0,Product Quality:Neutral,1,product_quality,9,Product Quality,482.35,Silver,0.18,1,product_quality,0.65,Product Quality,0.35,0.629,0.18,0.0,0.3215127375316343,37.1,Medium,product_quality
FB-0001657,CUST-004697,PROD-0059,survey,2024-01-12,Payment processing took a bit longer than usual.,payment_issue_general,payment_issue_general:neutral,neutral,neutral,1.0,Payment:Neutral,1,payment_issue_general,2,Payment Issues,166.93,Bronze,0.28,0,payment_issue_general,0.7,Payment Issues,0.35,0.2765666666666667,0.28,0.0,0.0,31.1,Medium,payment_issue_general
FB-0001605,CUST-000482,PROD-0061,survey,2024-01-12,"Shipping took the usual amount of time But overall a really great experience, will definitely order again.",delivery_delay|general_satisfaction,delivery_delay:neutral|general_satisfaction:positive,neutral,neutral,0.979,Delivery:Neutral,1,delivery_delay,2,Payment Issues,160.71,Bronze,0.28,0,delivery_delay,0.45,Delivery Delay,0.3426499999999999,0.2602,0.28,0.0,0.0,25.7,Medium,delivery_delay|general_satisfaction
FB-0001586,CUST-001969,PROD-0057,support_ticket,2024-01-12,The website is painfully slow and glitchy.,app_performance,app_performance:negative,negative,negative,1.0,App/Website:Negative,1,app_performance,6,Customer Service,1153.06,Gold,0.1,0,app_performance,0.5,App Performance,1.0,0.83455,0.15,0.0,0.0,49.8,High,app_performance
FB-0001603,CUST-007458,PROD-0005,survey,2024-01-12,"Loved how fast and intuitive the website was In addition, really appreciated how patient the support team was.",app_performance|customer_support,app_performance:positive|customer_support:positive,positive,positive,1.0,Customer Support:Positive|App/Website:Positive,2,app_performance,6,Customer Service,194.99,Bronze,0.28,1,customer_support,0.55,Customer Service,0.0,0.3401333333333333,0.28,0.0,0.3215127375316343,23.5,Low,customer_support|app_performance
FB-0001640,CUST-000475,PROD-0010,chat,2024-01-12,Excellent discount made this a great deal.,pricing,pricing:positive,positive,positive,0.997,Pricing:Positive,1,pricing,9,Product Quality,1020.59,Gold,0.1,0,pricing,0.35,Pricing,0.0,0.8102291666666667,0.1,0.0,0.0,20.7,Low,pricing
FB-0001599,CUST-003058,PROD-0056,support_ticket,2024-01-12,"Customer support was fast and genuinely helpful Also, delivery arrived close to the estimated date.",customer_support|delivery_delay,customer_support:positive|delivery_delay:neutral,neutral,neutral,0.971,Delivery:Neutral|Customer Support:Positive,2,customer_support,5,Delivery Delay,478.97,Silver,0.18,0,delivery_delay,0.45,Delivery Delay,0.33985,0.6263958333333334,0.18,0.0,0.0,29.6,Medium,delivery_delay|customer_support
FB-0001660,CUST-005992,PROD-0009,support_ticket,2024-01-12,Great value for the price.,pricing,pricing:positive,positive,positive,0.999,Pricing:Positive,1,pricing,8,Pricing,96.49,Bronze,0.28,0,pricing,0.35,Pricing,0.0,0.0602666666666666,0.28,0.0,0.0,12.1,Low,pricing
FB-0001662,CUST-001864,PROD-0145,support_ticket,2024-01-12,Really appreciated how patient the support team was.,customer_support,customer_support:positive,positive,positive,0.997,Customer Support:Positive,1,customer_support,6,Customer Service,529.08,Silver,0.18,0,customer_support,0.55,Customer Service,0.0,0.6548708333333333,0.18,0.0,0.0,23.5,Low,customer_support
